Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,ReevalFrequency,b1Mean,b1Variance,b2Mean,b2Variance,finalPerfVar,finalPerformance,seed
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,11.160309693407418,5.131805702167394,754190152
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.2899181682423361,5.339866015217243,1112072218
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.29122426058313094,5.338165325940863,1567233132
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.292874640547094,5.340934336633666,-681704237
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,0.9296006924735077,5.1567322136735765,-1236151919
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,0.9373598543220046,5.17233074720432,-741797164
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,0.9092452850898206,5.1671683023211745,1912436784
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,2.7874038065354583,5.063221463229955,-243443456
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,2.8224674552409925,5.071488368854213,876454221
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,2.8308457253631323,5.07942683517197,-1697200201
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,10.486865552451214,5.029472402678585,-1374947308
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,10.232890513218692,5.057115972320958,-1143881747
0.9,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,10.454059816309565,5.070115028232655,1801866921
0.1,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,22.038211760792432,4.075431631073375,-509338466
0.1,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,26.065681194918607,3.4840216399506962,1489079302
0.1,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,26.489818399414965,3.5689046601661496,358536233
0.1,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,24.857692105192182,3.303497357477145,-579379751
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,9.691141016435495,7.541734012947777,1552640561
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,9.831921450272262,7.5210747248151035,-1500772349
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,9.46929952688116,7.591699187680053,-565931434
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,16.568595768691676,5.481854474935158,1573719915
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,16.578932660275534,5.518844633382283,-800646729
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,16.49509383036744,5.4751358373712415,-38606210
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,18.22914297476307,4.60366099378933,1854424660
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,18.461557408773643,4.650029083257881,-513850127
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,18.215873569857628,4.611845802002267,2072004183
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,24.742712632357918,4.306213853755802,1795462124
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,23.944042158169818,4.131836722089954,1759994739
0.2,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,24.29738167426502,4.215477952687878,270274682
0.30000000000000004,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,7.380982039045783,7.246550281076466,-314288860
0.30000000000000004,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,7.5353627852805385,7.219674552456444,628814871
0.30000000000000004,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,7.400310154724779,7.243716663494578,-1825193250
0.30000000000000004,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,12.716364151490563,5.626003484083426,1571967547
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,2.48815394053707,4.9982618516538615,776377317
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,0.680539569146769,4.9890059884460305,-2006305236
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.1483872640099712,5.003926860860212,1527142239
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,0.6762485476523995,5.000972554810836,354193746
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,10.085486479864592,5.01747234796391,-1381325706
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,9.921993588316706,4.997443991294757,-1353655255
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,2.5558286677041915,5.005900146452622,1325725867
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,0.6751037733586843,4.989588099556128,1356935648
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,9.886776790038006,4.9731150642122115,-503569528
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.14927228189879385,5.002572159951731,-632438193
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,2.515694898179863,5.019310072237795,1511189706
1.0,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.15402705370130523,5.001160409856562,1898629009
